files_name classifier avg_bpm_normalized avg_rhythmic_density_normalized avg_velocity_normalized bpm_stddev_normalized velocity_stddev_normalized percent_irregular_time_signature
mattheson_fugue_(c)yogore.mid 0 -0.2170455136441662 0.1253718590541649 -0.5556092279917897 17.0 0.35 0.0
mendellsohn-liszt_wedding_march_(c)halstead.mid 2 0.4546694755133745 -0.3591395371798134 0.3735783621154706 13.6 0.59 0.0318
mendelssohn_andante_and_variations_83a_(c)yogore.mid 2 0.7393443714577543 -0.4553845335247412 0.7428708658760484 47.76 0.51 0.0049
mendelssohn_fugue_in_d_minor_(c)unknown.mid 2 0.093447153292782 2.048863322591578 -1.2376090938076956 0.0 0.3 0.0
mendelssohn_liszt_on_wings_(c)yogore.mid 2 -1.191100189425213 -0.2694673698535636 1.865639203922321 13.16 0.4 0.0286
mendelssohn_midsummer_01_(c)lucarelli.mid 2 2.793442467094604 0.8483830511087457 0.2633862440578791 18.37 0.68 0.0
mendelssohn_midsummer_02_(c)lucarelli.mid 2 0.1269649612480471 0.8061291502743868 2.9735167152040547 4.53 0.83 1.0
mendelssohn_midsummer_03_(c)lucarelli.mid 2 0.3792544076140285 0.3385193143741519 0.8441284878749166 12.45 0.8 0.2569
mendelssohn_midsummer_04_(c)lucarelli.mid 2 -0.6887860134469844 0.8042511991261935 1.85372654251069 9.48 0.8 0.0
mendelssohn_midsummer_05_(c)lucarelli.mid 2 1.0086191934767412 0.6896961790863769 -1.3567357079240108 35.31 0.47 0.0
mendelssohn_midsummer_06_(c)lucarelli.mid 2 1.2590968664397355 0.558709086499865 1.0853598814604557 15.65 0.48 0.0
mendelssohn_midsummer_07_(c)lucarelli.mid 2 0.6881617728233627 0.4056560679220769 -0.9546833852814464 48.1 0.65 0.0
mendelssohn_midsummer_08_(c)lucarelli.mid 2 -1.121346913410202 0.6511981805484054 0.6952202202295222 19.83 0.68 0.0
mendelssohn_midsummer_09_(c)lucarelli.mid 2 1.9892415478436167 0.7939224678111281 -1.225696432396064 37.06 0.61 0.0
mendelssohn_midsummer_10_(c)lucarelli.mid 2 1.0357957945215512 0.6826538622806502 0.8739101414039953 8.14 0.64 0.0
mendelssohn_midsummer_11_(c)lucarelli.mid 2 -0.0859184136029606 0.1399259804526663 -0.2994870076417114 47.17 0.27 0.0
mendelssohn_midsummer_12_(c)lucarelli.mid 2 3.430733761595387 1.2920490098695112 -1.353757542571103 9.06 0.46 0.0
mendelssohn_midsummer_13_(c)lucarelli.mid 2 1.012242740282716 0.8019037601909514 -0.4930677555807241 11.83 0.58 0.0
mendelssohn_midsummer_14_(c)lucarelli.mid 2 2.3830757913179808 0.5685683300278823 0.0578928347072345 25.43 0.64 0.0
mendelssohn_prelude_and_fugue_c_(c)unknown.mid 2 1.5093480677273563 0.5188026246007488 -0.1148407557614227 25.08 0.55 0.0
mendelssohn_song_19_6_(c)oguri.mid 2 0.093447153292782 -1.162433140819675 -1.082744495456485 0.0 0.59 0.0
mendelssohn_song_30_6_(c)oguri.mid 2 0.093447153292782 -0.5276856527301995 -0.7015393302842758 0.0 0.51 0.0
mendelssohn_song_62_5_(c)oguri.mid 2 0.093447153292782 -0.4873097030440346 -0.8355567711651308 0.0 0.49 0.0
mendelssohn_spring_song_(c)oguri.mid 2 0.093447153292782 -0.5243992382208602 -0.4632861020516451 0.0 0.48 0.0
mendelssohn_symphony_3_1_(c)lucarelli.mid 2 0.7112618837114509 1.2695135960911863 0.8798664721098115 18.18 0.74 0.0015
mendelssohn_symphony_3_2_(c)lucarelli.mid 2 0.1876593702481215 1.185944769996566 2.672722014560358 4.44 0.69 0.0
mendelssohn_symphony_3_3_(c)lucarelli.mid 2 -1.8317885590565963 0.9432195840925282 1.707796440218203 24.75 0.66 0.0
mendelssohn_symphony_3_4_(c)lucarelli.mid 2 2.392134658332917 1.3009692778234312 0.6624604013475357 16.56 0.66 0.0
messiaen_apparition_de_eglise_eternelle_(winitzki).mid 3 -1.97537160124334 -0.904684345730088 -0.7104738263429996 13.37 0.71 1.0
messiaen_diptyque_part_II_(winitzki).mid 3 -2.106045757933799 -1.3948295954086476 -0.7700371334011574 24.72 0.37 0.0
messiaen_diptyque_part_I_(winitzki).mid 3 -1.325171421246273 0.8249086617563243 1.9311588416862948 27.08 0.69 0.0
messiaen_la_nativite_du_seigneur_6_(c)mccoy.mid 3 0.092314794915915 0.8014342724039027 0.9453861098737846 34.78 0.32 1.0
messiaen_la_nativite_du_seigneur_6_(winitzki).mid 3 0.094579511669649 0.7882886143665467 0.9870804248144952 34.74 0.19 1.0
messiaen_la_nativite_du_seigneur_8_(c)mccoy.mid 3 -1.5672696422204508 0.8014342724039027 -0.7283428184604468 13.23 0.59 0.614
messiaen_les_corps_glorieux_1_(winitzki).mid 3 -0.3594961974540427 0.0033050344215736 -1.6843338967438783 0.0 0.32 0.0
messiaen_les_corps_glorieux_7_(winitzki).mid 3 -2.217696293892891 -0.561958261184735 1.0436655665197447 11.27 0.3 0.0
messiaen_le_banquet_celeste_(winitzki).mid 3 -2.098345720971103 -1.2427155524049565 -1.1333733064559193 13.96 0.61 1.0
moscheles_etudes_51_1_(c)yogore.mid 1 0.477996058076836 0.0455589352559325 0.5314211258195889 6.98 0.39 0.0064
moussorgskij_pictures_et_exibition_(c)finley.mid 2 0.118132565908484 -1.094357411697653 -0.5615655586976054 21.15 0.54 0.0256
moussorgskij_pictures_et_exibition_1-2_(c)oguri.mid 2 0.093447153292782 -0.9004589556466519 -1.475862322040326 0.0 0.6 1.0
moussorgskij_pictures_et_exibition_3-6_(c)oguri.mid 2 0.093447153292782 0.1234939079059715 -1.1303951411030115 0.0 0.54 1.0
moussorgskij_pictures_et_exibition_7-8_(c)oguri.mid 2 0.093447153292782 -0.5680616024163644 -0.4573297713458294 0.0 0.85 1.0
moussorgskij_pictures_et_exibition_9-10_(c)oguri.mid 2 0.093447153292782 0.2530725371313375 -0.6300633618144869 0.0 0.56 0.0
moussorgski_night_on_a_bald_montain_(c)matthews.mid 2 1.795381793723976 0.2526030493442895 0.8858228028156271 29.73 0.66 0.0
moussorgski_night_on_a_bald_montain_(c)unknown.mid 2 1.3419854996264042 0.1094092742945188 1.9430715030979264 20.32 0.82 0.0
mouton_[H343]_(mccloskey).mid 0 1.044628189861114 0.4258440427651597 -1.4490588338641557 0.0 0.29 0.0
mozart-l_allegro_c_(nc)werths.mid 1 -0.3687815361443525 0.8014342724039027 1.2997877868698229 10.82 0.37 1.0
mozart-l_allegro_f_(nc)werths.mid 1 -0.0107298173789875 0.8014342724039027 1.7822505740409005 6.58 0.31 0.0
mozart-l_allegro_moderato_f_(nc)werths.mid 1 -0.0281681363827405 1.106131846198333 1.4874122041030198 3.49 0.2 0.0
mozart-l_andante_bb_(nc)werths.mid 1 -0.5465618013124814 0.8014342724039027 0.0787399921775898 4.28 0.31 0.0
mozart-l_arietta_con_variazioni_(nc)werths.mid 1 -1.0737878615817855 0.8014342724039027 1.448696054515217 25.25 0.35 0.0
mozart-l_marche_(nc)werths.mid 1 -1.061558391111621 0.8014342724039027 0.0817181575304976 5.8 0.27 0.0
mozart-l_menuet_10_(nc)werths.mid 1 -0.1862453657933821 0.8014342724039027 -0.3977664642876717 6.85 0.25 0.0
mozart-l_menuet_1_(nc)werths.mid 1 0.3819720677185096 0.9192757069530588 -1.4490588338641557 8.02 0.14 0.0
mozart-l_menuet_2_(nc)werths.mid 1 0.3140305651064858 0.9615296077874168 -1.1095479836326565 7.66 0.09 0.0
mozart-l_menuet_3_(nc)werths.mid 1 0.0794059094196303 0.8014342724039027 -1.041050180515775 5.25 0.26 0.0
mozart-l_menuet_4_(nc)werths.mid 1 0.0748764759121623 0.8014342724039027 -1.169111290690814 5.44 0.21 0.0
mozart-l_menuet_5_(nc)werths.mid 1 0.019843858796423 0.8014342724039027 -0.990421369516341 6.97 0.19 0.0
mozart-l_menuet_6_(nc)werths.mid 1 -0.0413034935543983 0.8014342724039027 -0.7521681412837099 7.04 0.24 0.0
mozart-l_menuet_7_(nc)werths.mid 1 0.0882383047591934 0.8014342724039027 -0.3054433383475271 5.41 0.4 0.0
mozart-l_menuet_8_(nc)werths.mid 1 -0.1108302978940358 0.8014342724039027 -0.6806921728139209 6.08 0.26 0.0
mozart-l_menuet_9_(nc)werths.mid 1 0.0798588527703774 0.8014342724039027 -1.0172248576925118 5.43 0.18 0.0
mozart-l_polonaise_f_(nc)werths.mid 1 -0.3705933095473397 0.8014342724039027 0.5224866297608649 6.68 0.23 0.0
mozart-l_scherzo_(nc)werths.mid 1 -0.1425363324463137 0.7296026409854931 0.0549146693543267 6.07 0.43 0.0
mozart-l_tempo_di_minuetto_f_(nc)werths.mid 1 -0.2462603597673365 0.8014342724039027 -0.5288057398156185 0.0 0.12 0.0
mozart-oguri_vous_diraije_maman_(c)oguri.mid 1 0.093447153292782 -0.2276829568062534 -0.0046486377038307 0.0 0.51 0.0
rachmaninoff_barcarolle_10_3_(c)oguri.mid 2 0.093447153292782 -0.6990486950028757 0.3378403778805762 0.0 0.57 0.0
rachmaninov_concerto_2_1_(c)galimberti.mid 2 0.8174770994615813 0.3774868006991714 0.9036917949330744 24.03 0.87 0.0
rachmaninov_concerto_2_2_(c)galimberti.mid 2 -1.0085640190742424 -0.0089016480416857 1.4546523852210334 31.58 1.0 0.0877
rachmaninov_concerto_2_3_(c)galimberti.mid 2 1.927188308791302 0.3732614106157354 0.0519365040014189 21.46 0.93 0.0326
rachmaninov_concerto_3_1_(c)finley.mid 2 0.3176541119124604 -1.1586772385232875 1.5023030308675596 12.61 0.86 0.0
rachmaninov_concerto_3_2-3_(c)finley.mid 2 0.1779210882070649 -0.9699431481298192 1.7524689205118218 25.63 0.87 0.0
rachmaninov_italian_polka_(c)yogore.mid 2 -0.384861025095865 -0.6633676231871954 1.127054196401166 15.37 0.34 0.0103
raff_fileuse_(c)yogore.mid 2 0.094579511669649 -0.3995154868659782 1.877551865333953 14.56 0.34 0.0
rameau_egyptienne_(c)werths.mid 0 -0.5859678728274551 0.287345145585873 1.907333518863032 0.0 0.35 0.0
rameau_polonaise_in_f_(c)werths.mid 0 -1.03891122357428 0.8014342724039027 0.8560411492865484 0.0 0.37 0.0
rameau_poule_(c)werths.mid 0 -0.0229592878491519 0.6230289133254999 0.6386350785242726 18.47 0.43 0.0
rameau_rondino_in_a_(c)werths.mid 0 0.4345134964051411 0.8014342724039027 -0.4543516059929214 12.56 0.47 0.0
ravel_espagnole_4_feria_(c)yogore.mid 2 -0.0360946450208098 0.09109925059963 1.5767571646902565 11.45 0.55 0.0
ravel_la_valse_(c)oguri.mid 2 0.093447153292782 0.0216150581164624 0.4480324959381677 0.0 0.54 0.0
ravel_little_pieces_1_(c)oguri.mid 2 0.093447153292782 -0.1685274956381511 -0.6360196925203024 0.0 0.54 0.0
ravel_little_pieces_2_(c)oguri.mid 2 0.093447153292782 -0.4647742892657098 -1.27334707804259 0.0 0.72 0.0
ravel_little_pieces_3_(c)oguri.mid 2 0.093447153292782 -0.3516277325870386 0.4807923148201543 0.0 0.47 0.0
ravel_little_pieces_4_(c)oguri.mid 2 0.093447153292782 -0.5333195061747809 -0.2697053541126327 0.0 0.52 1.0
ravel_little_pieces_5_(c)oguri.mid 2 0.093447153292782 -0.773227765356528 -1.014246692339604 0.0 0.6 0.0
ravel_little_pieces_6_(c)oguri.mid 2 0.093447153292782 -0.4398914365521431 -0.4811550941690926 0.0 0.56 0.0
ravel_little_pieces_7_(c)oguri.mid 2 0.093447153292782 -0.893886126627974 -0.8623602593413017 0.0 0.62 0.0
ravel_little_pieces_8_(c)oguri.mid 2 0.093447153292782 -1.399524473279132 -1.1601767946320902 0.0 0.58 0.0
ravel_ma_mere_l_oye_1_(c)oguri.mid 2 0.093447153292782 -1.484032274947849 -1.0380720151628668 0.0 0.6 0.0
ravel_ma_mere_l_oye_2_(c)oguri.mid 2 0.093447153292782 -0.9150130770451532 -0.5675218894034213 0.0 0.62 0.0
ravel_ma_mere_l_oye_3_(c)oguri.mid 2 0.093447153292782 0.1244328834800682 0.4748359841143386 0.0 0.52 0.0
ravel_ma_mere_l_oye_4_(c)oguri.mid 2 0.093447153292782 -0.6722878911411155 -0.8474694325767623 0.0 0.6 0.0
ravel_ma_mere_l_oye_5_(c)oguri.mid 2 0.093447153292782 -0.35115824479999 -0.6836703381668287 0.0 0.62 0.0
ravel_menuet_tombeau_de_couperin_(c)bachovich.mid 2 -0.393240477084681 -0.141766691776391 -1.1810239521024457 9.47 0.39 0.0
ravel_minuet_tombeau_couperin_[orch]_(c)pajares.mid 2 -0.2249720222822358 -1.488257665031285 -0.8891637475174726 14.81 0.92 0.0
ravel_minuet_tombeau_couperin_[piano]_(c)pajares.mid 2 -0.1887365542224896 0.0957941284701141 -1.1601767946320902 5.77 0.44 0.0
ravel_miroirs_1_(c)oguri.mid 2 0.093447153292782 -0.6572642819555654 -0.3798974721702242 0.0 0.59 0.0
ravel_miroirs_2_(c)oguri.mid 2 0.093447153292782 -1.2286309187935038 -1.3329103851007476 0.0 0.59 0.0
ravel_miroirs_3_(c)oguri.mid 2 0.093447153292782 -0.3821444387451861 0.4599451573497995 0.0 0.54 0.0
ravel_miroirs_4_(c)oguri.mid 2 0.093447153292782 -0.1619546666194731 -0.4096791256993032 0.0 0.49 0.0
ravel_miroirs_5_(c)oguri.mid 2 0.093447153292782 -1.7953026777609575 -1.7349627077433123 0.0 0.81 0.0
ravel_pavane_sleeping_beauty_(c)bachovich.mid 2 -1.5183517603397938 0.0037745222086223 -0.7849279601656968 7.66 0.34 0.1
ravel_piece_en_forme_de_habanera_(c)bachovich.mid 2 -1.665558349332512 -0.0689960847838846 0.2395609212346159 15.26 0.5 0.032799999999999996
ravel_sonatine_(c)halstead.mid 2 0.2064565193041146 -0.984966757315369 1.6452549678071375 42.96 0.56 0.3175
ravel_tombeau_de_couperin_1_(c)oguri.mid 2 0.093447153292782 -0.0699350603579813 0.9811240941086796 0.0 0.51 0.0
ravel_tombeau_de_couperin_2_(c)oguri.mid 2 0.093447153292782 -0.767124424124898 -1.1006134875739324 0.0 0.53 0.0
ravel_tombeau_de_couperin_3_(c)oguri.mid 2 0.093447153292782 -0.3516277325870386 -0.7879061255186046 0.0 0.46 0.0
ravel_tombeau_de_couperin_4_(c)oguri.mid 2 0.093447153292782 -0.0328455251811551 -0.3143778344062508 0.0 0.42 0.0
ravel_tombeau_de_couperin_5_(c)oguri.mid 2 0.093447153292782 -0.8342611776728236 -1.1601767946320902 0.0 0.56 0.0
ravel_tombeau_de_couperin_6_(c)oguri.mid 2 0.093447153292782 0.1371090537303756 0.7130892123469698 0.0 0.31 0.0
ravel_valse_nobles_sentimentales_(c)oguri.mid 2 0.093447153292782 -0.779800594375206 -1.0380720151628668 0.0 0.56 0.0
reinecke_concerto_piano_3_1_(c)lucarelli.mid 2 0.0685352690017068 0.2685656341039362 1.1598140152831526 18.13 0.86 0.0
reinecke_concerto_piano_3_2_(c)lucarelli.mid 2 -2.03244246343744 0.0098778634402517 3.5512807936681847 18.06 0.84 1.0
reinecke_concerto_piano_3_3_(c)lucarelli.mid 2 0.7028824317226346 0.3389888021612006 1.2402244798116653 8.87 0.63 0.0
respighi_antiche_danze_liuto_1_(c)pajares.mid 2 0.4940755470283484 -0.9981124153527252 -0.4483952752871057 13.39 0.58 0.0
respighi_antiche_danze_liuto_2_(c)pajares.mid 2 1.3528561400443284 -1.32534540292548 -0.883207416811657 14.38 0.8 0.0
respighi_antiche_danze_liuto_3_(c)pajares.mid 2 -1.0273611681302357 -1.4614968611695245 -0.9695742120459856 28.54 0.46 0.0
respighi_antiche_danze_liuto_4_(c)pajares.mid 2 1.3084676916711395 -0.7708803264212853 0.2484954172933394 27.77 0.88 0.0
rossini-liszt_guglielmo_tell_(c)yogore.mid 2 1.0097515518536089 0.084995909368 1.231289983752942 44.91 0.53 0.1058
rossini_italiana_algeri_symphony_(c)pajares.mid 1 0.3373571476699474 -1.02064782913105 1.767359747276361 23.28 0.98 0.0
rossi_toccata_6_(c)mccoy.mid 0 -0.0666683211962203 0.8014342724039027 -0.0642119447619882 22.1 0.39 0.38549999999999995
rossi_toccata_7_(c)mccoy.mid 0 -0.6770094863275667 0.8014342724039027 0.3169932204102209 35.38 0.39 0.0
saint-luc_gavotte_(nc)werths.mid 0 0.51740212959181 2.069051297434661 -0.5913472122266841 8.51 0.35 0.0
saint-luc_lute_suite_a_1_(nc)werths.mid 0 0.9895955727453746 0.8014342724039027 -0.9219235663994596 7.64 0.3 0.0
saint-luc_lute_suite_a_2_(nc)werths.mid 0 1.189570062100098 0.8014342724039027 -0.5049804169923554 7.32 0.31 0.0
saint-luc_lute_suite_a_3_(nc)werths.mid 0 -0.604085606857328 0.8014342724039027 -0.4007446296405795 7.01 0.35 0.0
saint-luc_lute_suite_a_4_(nc)werths.mid 0 0.5384639954015374 0.8014342724039027 -0.1118625904085144 7.83 0.38 1.0
saint-luc_lute_suite_a_5_(nc)werths.mid 0 0.3006687362594544 0.8014342724039027 -0.5526310626388816 12.64 0.4 0.0
saint-luc_lute_suite_a_6_(nc)werths.mid 0 0.0821235695241114 2.069051297434661 -0.6032598736383157 8.37 0.37 0.0
saint-luc_lute_suite_a_7_(nc)werths.mid 0 0.0868794747069529 2.069051297434661 -0.6985611649313681 18.05 0.34 0.0
saint-luc_ritournelle_en_rondeau_(nc)werths.mid 0 -0.0336034565917022 0.8014342724039027 -0.6062380389912237 10.69 0.4 0.0
sanz_spanish_suite_1_(c)pajares.mid 0 -0.1667688017112686 -0.1103110100441462 -1.2673907473367745 20.44 0.38 0.0
sanz_spanish_suite_2_(c)pajares.mid 0 1.4314418113989025 0.2413353424551268 -0.966596046693078 28.8 0.7 0.0
sanz_spanish_suite_3_(c)pajares.mid 0 -0.0902213754350553 -0.137541301692955 -1.5413819598042997 18.36 0.23 0.0
sanz_spanish_suite_4_(c)pajares.mid 0 1.8089700942463809 0.3643411426618154 -0.8980982435761964 12.45 0.44 0.0
sanz_spanish_suite_5_(c)pajares.mid 0 -0.4238141532600918 0.4234966038299176 -0.1803603935253959 11.95 0.47 0.0
sanz_spanish_suite_6_(c)pajares.mid 0 -0.3171459941592144 0.5901647682321097 0.9304952831092456 18.09 0.49 0.0
sanz_spanish_suite_7_(c)pajares.mid 0 0.0073879166508853 0.3479090701151206 -0.7074956609900918 10.28 0.36 0.0
sanz_spanish_suite_8_(c)pajares.mid 0 0.6546439648680978 0.4310084084226923 -0.5436965665801582 9.44 0.55 0.0
sanz_spanish_suite_9_(c)pajares.mid 0 1.2584174514136153 0.5798360369170444 0.075761826824682 6.94 0.62 0.0
schippers_fantasie_jezus_leven_van_mijn_leven_(kleyn).mid 3 -0.8124395482008674 -0.6117239666118679 -0.3679848107585927 0.0  
schippers_fantasie_on_psalm_119_(kleyn).mid 3 -0.7159626144917937 -0.4816758495994533 -0.5377402358743423 8.0 0.53 0.0
schonberg_pierrot_lunaire_17_(c)unknown.mid 2 -1.305921328839533 -0.8680642983403104 2.9675603844982392 27.97 0.64 1.0
schubert-liszt_erlkonig_(c)yogore.mid 2 0.6224849869650736 -0.1497479841562143 1.0019712515790342 21.37 0.59 0.013500000000000002
schubert-liszt_gegrusst_(c)yogore.mid 2 -1.3595951159030315 -0.5220517992856182 -0.1178189211143306 12.39 0.54 0.0
schumann-karageanes_symphonic-etudes_(c)karageanes.mid 2 -0.2659633955248235 -0.8408340066915017 0.7279800391115088 51.91 0.83 0.2213
seixas_sonata_22_(c)marchesano.mid 0 0.429078176196179 0.8014342724039027 -0.362028480052777 7.68 0.26 0.0
seixas_sonata_71_(c)marchesano.mid 0 0.3661190504423703 0.8014342724039027 -0.2101420470544746 0.0 0.36 0.0
seixas_toccata_(c)marchesano.mid 0 0.4009956884498763 0.8014342724039027 -0.0939935982910675 8.09 0.2 0.0
sibelius_kuolema_44_valse_triste_(c)pajares.mid 2 -0.012088647431228 -0.5671226268422677 -0.9040545742820124 28.7 0.71 0.0
sibelius_symphony_2_1_(c)gilbert.mid 2 2.077112557888501 2.051680249313869 -0.2905525115829877 20.79 0.61 0.8523999999999999
sibelius_symphony_2_2_(c)gilbert.mid 2 -1.1057203678094365 1.8944018406526453 1.231289983752942 30.7 0.8 0.1757
sibelius_symphony_2_3-4_(c)gilbert.mid 2 -0.6305827928760173 1.9291439368942287 1.5737789993373488 24.62 0.62 0.5932
sor_variations_on_mozart_(c)unknown.mid 1 -0.4946997876519698 0.9197451947401066 1.0228184090493897 12.36 0.39 0.0089
soutullo-vert_leyenda_del_beso_(c)pajares.mid 2 -0.6165415490028656 -1.069005071197038 1.904355353510124 26.26 0.97 0.0
spohr_clarinet_concerto_1_1_(c)bakels.mid 1 0.0388674795277897 1.209888647136036 -0.0671901101148965 24.05 0.61 0.0
spohr_clarinet_concerto_1_2_(c)bakels.mid 1 -1.478492745474073 1.3286690572592883 0.2187137637642607 69.18 0.39 0.0
spohr_clarinet_concerto_1_3_(c)bakels.mid 1 0.093447153292782 1.3061336434809638 0.4122945117032733 0.0 0.52 0.0
spohr_potpourri_for_clarinett_piano_80_1_(c)bakels.mid 1 -1.4264042601381883 0.2211473676120447 0.5075958029963258 63.82 0.42 0.0
spohr_potpourri_for_clarinett_piano_80_2-3_(c)bakels.mid 1 0.242918459039234 0.2126965874451726 0.2246700944700763 17.77 0.47 0.2967
spohr_sonata_concertante_113_1_(c)collinelli.mid 1 2.5228088150233767 0.5131687711561674 -0.7074956609900918 9.06 0.48 1.0
spohr_sonata_concertante_113_2_(c)collinelli.mid 1 -0.1506893127597565 -0.0009203556618623 0.6862857241707988 7.95 0.59 1.0
spohr_sonata_concertante_113_3_(c)collinelli.mid 1 0.4924902453007347 -0.0196998671437991 0.3706001967625628 12.67 0.54 0.0
strauss-j_blue-danube_(c)halstead.mid 2 1.2975970512532151 -0.5013943366554874 -1.1631549599849984 23.75 0.41 0.0017000000000000001
stravinsky-karageanes_ragmusic_(c)karageanes.mid 3 0.504946187446272 0.0065914489309123 -0.3352249918766061 10.24 0.6 0.07429999999999999
stravinsky_firebird_suite_(c)nakajima.mid 3 -0.3228077860435498 -0.4046798525235109 1.1151415349895342 20.99 1.06 0.1211
stravinsky_rite_of_springs_(c)nishio.mid 3 -0.1361951255358581 -1.2253445042841649 2.330232998975952 47.9 0.86 0.0353
stravinsky_rite_of_spring_1_(c)unknown.mid 3 -1.2089914517797125 -1.212668334033857 -0.1059062597026987 23.98 0.58 0.0
stravinsky_rite_of_spring_2_(c)unknown.mid 3 -0.1040361476328335 -0.6121934543989166 0.6713948974062591 26.26 0.74 0.0
stravinsky_rite_of_spring_3_(c)unknown.mid 3 1.8599262212053984 1.86199122349903e-05 1.2997877868698229 0.0 0.5 0.1765
stravinsky_rite_of_spring_4_(c)unknown.mid 3 -0.3257519178234043 -1.1605551896714814 0.647569574582996 38.73 0.74 0.22579999999999997
stravinsky_rite_of_spring_5_(c)unknown.mid 3 1.1805111950851614 0.0079999122920576 0.2693425747636947 0.0 0.55 0.1216
stravinsky_rite_of_spring_6_(c)unknown.mid 3 0.2066829909794882 0.0502538131264165 -0.1833385588783037 0.0 0.43 0.4
stravinsky_rite_of_spring_7_(c)unknown.mid 3 -1.6730319146198345 -3.092027945588718 -1.9642814399172197 0.0 0.42 0.0
stravinsky_rite_of_spring_8_(c)unknown.mid 3 1.5881602107573036 -1.1661890431160624 1.094294377519179 0.0 0.56 0.0
stravinsky_symphony_of_psalms_1_(c)petri.mid 3 -0.3821433649913839 0.492041820738988 0.1740412834706423 0.0 0.52 0.2949
stravinsky_symphony_of_psalms_2_(c)petri.mid 3 -1.265382898947692 -0.3239279531511812 0.8947572988743505 0.0 0.65 1.0
stravinsky_symphony_of_psalms_3_(c)petri.mid 3 0.1088472272181742 -0.066179158061594 -0.6717576767551972 17.97 0.59 0.3005
stravinsky_trois_mouvements_petrouchka_(c)siu.mid 3 0.0320733292665874 -0.0187608915697024 0.963255101991232 31.94 0.47 0.0965
tallard_gavotte_1_(nc)werths.mid 0 0.0628734771173714 0.8014342724039027 -0.5317839051685266 13.45 0.38 0.0
tallard_gavotte_2_(nc)werths.mid 0 0.0436233847106312 0.8014342724039027 -0.0969717636439753 21.18 0.25 0.0
tallard_gavotte_3_(nc)werths.mid 0 0.0658176088972257 0.8014342724039027 -0.4483952752871057 10.71 0.36 0.0
tallard_la_prise_in_a_major_(c)werths.mid 0 0.0640058354942384 0.8014342724039027 -0.6568668499906578 11.9 0.33 0.0
tallard_menuett_in_a_major_(c)werths.mid 0 -0.0619124160133788 0.8014342724039027 -0.7402554798720784 11.05 0.15 0.0
taverner_o_splendor_gloriae_mccloskey.mid 0 1.3843357029212324 -0.137541301692955 -1.791547849448562 0.0 0.38 1.0
tchaikovsky-grainger_flower_waltz_(c)yogore.mid 3 0.9900485160961215 0.2169219775286086 -0.3233123304649745 21.92 0.39 0.0051
tchaikovsky-rachmaninov_sleeping_waltz_(c)yogore.mid 2 2.061486012287736 -0.1469310574339237 -0.704517495637184 9.14 0.53 0.0
tchaikovsky_barcarolle_37a_6_(c)oguri.mid 2 0.093447153292782 -0.8398950311174043 -0.7074956609900918 0.0 0.51 0.0
tchaikovsky_fugue_21-02_(c)yogore.mid 2 -0.8362190741150757 -0.4366050220428044 0.418250842409089 3.17 0.3 0.0625
tchaikovsky_piano_concerto_1_incipit_(c)oguri.mid 2 0.093447153292782 0.9469754863889156 -0.9546833852814464 0.0 0.46 0.0
tchaikovsky_seasons_10_(c)oguri.mid 2 0.093447153292782 -0.9309756618047996 -1.3001505662187611 0.0 0.62 0.0
tchaikovsky_seasons_11_(c)oguri.mid 2 0.093447153292782 -0.2347252736119794 -0.0850591022323435 0.0 0.48 0.0
tchaikovsky_seasons_12_(c)oguri.mid 2 0.093447153292782 -0.017352428208557 -0.0820809368794357 0.0 0.5 0.0
tchaikovsky_seasons_1_(c)oguri.mid 2 0.093447153292782 -0.9535110755831244 -1.097635322221025 0.0 0.61 0.0
tchaikovsky_seasons_2_(c)oguri.mid 2 0.093447153292782 0.1798324423517831 -0.1297315825259619 0.0 0.42 0.0
tchaikovsky_seasons_3_(c)oguri.mid 2 0.093447153292782 -1.4089142290201004 -1.2644125819838663 0.0 0.59 0.0
tchaikovsky_seasons_4_(c)oguri.mid 2 0.093447153292782 -0.8262798852930002 -0.6419760232261184 0.0 0.5 0.0
tchaikovsky_seasons_5_(c)oguri.mid 2 0.093447153292782 -0.8905997121186349 -0.7015393302842758 0.0 0.52 0.0
tchaikovsky_seasons_6_(c)oguri.mid 2 0.093447153292782 -0.6920063781971496 -0.7074956609900918 0.0 0.51 0.0
tchaikovsky_seasons_7_(c)oguri.mid 2 0.093447153292782 0.0216150581164624 -0.3441594879353298 0.0 0.55 0.0
tchaikovsky_seasons_8_(c)oguri.mid 2 0.093447153292782 0.0004881076992829 -0.3471376532882376 0.0 0.47 0.0
tchaikovsky_seasons_9_(c)oguri.mid 2 0.093447153292782 1.05026279953957 -0.204185716348659 0.0 0.38 0.0
tchaikovsky_swan_lake_01_(c)lucarelli.mid 2 0.138515016692091 0.8666930748036344 1.6124951489251511 19.64 0.93 0.0
tchaikovsky_swan_lake_02_(c)lucarelli.mid 2 1.6572340717461946 1.1629398684311931 0.2336045905288003 9.64 0.74 0.0
tchaikovsky_swan_lake_03_(c)lucarelli.mid 2 0.3704220122744651 1.2497951090351522 0.6326787478184569 6.86 0.83 0.0
tchaikovsky_swan_lake_04_(c)lucarelli.mid 2 -0.154312859565731 1.1817193799131298 0.6654385667004435 33.68 0.69 0.0
tchaikovsky_swan_lake_05_(c)lucarelli.mid 2 0.62293793031582 1.2981523511011404 -0.1088844250556066 30.74 0.7 0.0
